Firm,Period,Code,ICB Sector,ROA_in_percent,TA,Total_Liabilities,Operating_Income,FCF,Return_EndCurrQ,Return_BegNextQ,USE
APIC.JK,2020Q3,APIC.JK2020Q3,Investment Banking and Brokerage Services,0.229440487,5.32679E+12,2.68528E+12,12990306260,13012054480,0.00591716,0.042944785,TRUE
APIC.JK,2020Q4,APIC.JK2020Q4,Investment Banking and Brokerage Services,0.336585773,4.88191E+12,3.45679E+12,35407025400,11769655470,-0.076470588,-0.052941176,TRUE
APIC.JK,2021Q1,APIC.JK2021Q1,Investment Banking and Brokerage Services,1.64402977,5.38589E+12,2.99287E+12,49063259080,22472804770,-0.050955414,-0.074534161,TRUE
APII.JK,2020Q1,APII.JK2020Q1,Electronic and Electrical Equipment,1.595450878,5.05557E+11,1.96511E+11,15204139510,961020190,0.195652174,0.30952381,TRUE
APII.JK,2020Q2,APII.JK2020Q2,Electronic and Electrical Equipment,1.261048592,5.06049E+11,1.90774E+11,10641975070,-1030050,-0.081818182,-0.045454545,TRUE
APII.JK,2020Q3,APII.JK2020Q3,Electronic and Electrical Equipment,1.54014431,5.20272E+11,1.97313E+11,14716355480,5987932470,-0.287128713,-0.304761905,TRUE
APII.JK,2020Q4,APII.JK2020Q4,Electronic and Electrical Equipment,1.534530602,5.12221E+11,1.81031E+11,12202372130,17476846910,0.069444444,0.054794521,TRUE
APII.JK,2021Q1,APII.JK2021Q1,Electronic and Electrical Equipment,1.156821131,5.23718E+11,1.86894E+11,11759806920,6512208990,0.136363636,0.168831169,TRUE
APLI.JK,2020Q1,APLI.JK2020Q1,General Industrials,0.488520499,4.28158E+11,2.15161E+11,4364729940,6980611680,-0.217877095,-0.234285714,TRUE
APLI.JK,2020Q2,APLI.JK2020Q2,General Industrials,-0.556684549,3.83617E+11,1.72153E+11,-92699880,3477108420,-0.25,-0.268656716,TRUE
APLI.JK,2020Q3,APLI.JK2020Q3,General Industrials,-0.363066102,3.88848E+11,1.79207E+11,1519223180,339193610,0.019047619,0.091836735,TRUE
APLI.JK,2020Q4,APLI.JK2020Q4,General Industrials,-1.215194261,4.06441E+11,2.00371E+11,2710580420,10332016070,0.85046729,0.859813084,TRUE
APLI.JK,2021Q1,APLI.JK2021Q1,General Industrials,0.626860609,4.30891E+11,2.21876E+11,7581965910,7324338240,0.02020202,-0.020100503,TRUE
APLN.JK,2020Q1,APLN.JK2020Q1,Real Estate Investment and Services Development,-1.073551472,3.12159E+13,2.0012E+13,1.85181E+11,-1.45289E+11,-0.491525424,-0.505617978,TRUE
APLN.JK,2020Q2,APLN.JK2020Q2,Real Estate Investment and Services Development,1.430652817,3.06316E+13,2.30473E+13,2.78154E+11,-3.66089E+11,0.266666667,0.272727273,TRUE
APLN.JK,2020Q3,APLN.JK2020Q3,Real Estate Investment and Services Development,-1.019338226,3.05719E+13,2.20027E+13,1.76966E+11,4.12429E+11,-0.166666667,-0.151785714,TRUE
APLN.JK,2020Q4,APLN.JK2020Q4,Real Estate Investment and Services Development,1.231443096,3.03914E+13,2.23518E+13,1.57567E+11,-3.92761E+11,0.978947368,0.978947368,TRUE
APLN.JK,2021Q1,APLN.JK2021Q1,Real Estate Investment and Services Development,-0.995085588,3.04894E+13,2.18468E+13,6.41794E+11,3.2579E+11,-0.164893617,-0.170212766,TRUE
ARGO.JK,2020Q1,ARGO.JK2020Q1,Personal Goods,4.007313733,1.36068E+12,2.38272E+12,-13437228000,-19016849200,0,0,TRUE
ARGO.JK,2020Q2,ARGO.JK2020Q2,Personal Goods,-6.74762752,1.18214E+12,2.71777E+12,70759115000,58869243000,-0.018181818,-0.018181818,TRUE
ARGO.JK,2020Q3,ARGO.JK2020Q3,Personal Goods,-1.111803877,1.22463E+12,2.44254E+12,-66445778400,-76515138200,1.037037037,1.469135802,TRUE
ARGO.JK,2020Q4,ARGO.JK2020Q4,Personal Goods,-2.378726209,1.1258E+12,2.55738E+12,-3738492800,-10286346000,0.184848485,-0.0875,TRUE
ARGO.JK,2021Q1,ARGO.JK2021Q1,Personal Goods,-0.243407733,1.15979E+12,2.41742E+12,-40343378400,-19118829600,-0.273657289,-0.02739726,TRUE
ARII.JK,2020Q1,ARII.JK2020Q1,"Oil, Gas and Coal",-1.938574373,5.67768E+12,4.42672E+12,2.00316E+11,91385920000,-0.14893617,-0.167832168,TRUE
ARII.JK,2020Q2,ARII.JK2020Q2,"Oil, Gas and Coal",0.335359463,5.14103E+12,5.05411E+12,2379800000,-79185400000,-0.116666667,-0.109243697,TRUE
ARII.JK,2020Q3,ARII.JK2020Q3,"Oil, Gas and Coal",-1.877899199,5.34647E+12,4.62807E+12,49530740000,-1.28414E+11,-0.188679245,-0.188679245,TRUE
ARII.JK,2020Q4,ARII.JK2020Q4,"Oil, Gas and Coal",-1.083380947,5.06566E+12,4.81981E+12,-1.48459E+11,69525400000,-0.079069767,-0.074418605,TRUE
ARII.JK,2021Q1,ARII.JK2021Q1,"Oil, Gas and Coal",-0.735491699,5.2441E+12,4.64294E+12,-54054000000,-57943080000,-0.570707071,-0.572864322,TRUE
ARMY.JK,2020Q1,ARMY.JK2020Q1,Real Estate Investment and Services Development,0.205282057,1.85261E+12,4.01378E+11,1392157470,4106550420,0,0,TRUE
ARMY.JK,2020Q2,ARMY.JK2020Q2,Real Estate Investment and Services Development,0.272894786,1.80992E+12,3.53684E+11,4450141200,5063274290,0,0,TRUE
ARMY.JK,2020Q3,ARMY.JK2020Q3,Real Estate Investment and Services Development,0.213034438,1.76921E+12,3.09162E+11,3353747390,3846715560,0,0,TRUE
ARMY.JK,2020Q4,ARMY.JK2020Q4,Real Estate Investment and Services Development,0.611722981,1.71017E+12,2.84726E+11,10193956310,10769197810,0,0,TRUE
ARMY.JK,2021Q1,ARMY.JK2021Q1,Real Estate Investment and Services Development,0.125519451,1.74348E+12,2.7062E+11,1701565080,2297860840,0,0,TRUE
ARNA.JK,2020Q1,ARNA.JK2020Q1,Construction and Materials,3.756816452,1.74312E+12,6.91304E+11,83936965080,-76667075040,-0.153748802,-0.16623377,TRUE
ARNA.JK,2020Q2,ARNA.JK2020Q2,Construction and Materials,3.182686535,1.7152E+12,6.17841E+11,70509470690,60113259300,0.091428539,0.091953996,TRUE
ARNA.JK,2020Q3,ARNA.JK2020Q3,Construction and Materials,5.697448085,1.8674E+12,6.74561E+11,1.30829E+11,1.02875E+11,0.167539215,0.173684187,TRUE
ARNA.JK,2020Q4,ARNA.JK2020Q4,Construction and Materials,5.347502947,1.97034E+12,6.86303E+11,1.3487E+11,1.02305E+11,0.524663723,0.502242236,TRUE
ARNA.JK,2021Q1,ARNA.JK2021Q1,Construction and Materials,5.739585609,2.20159E+12,1.00717E+12,1.51359E+11,1.38177E+11,0.173187329,0.190697557,TRUE
ARTA.JK,2020Q1,ARTA.JK2020Q1,Investment Banking and Brokerage Services,0.794948103,4.28847E+11,2.41294E+11,-3218393910,-1143976290,-0.111111111,-0.111111111,TRUE
ARTA.JK,2020Q2,ARTA.JK2020Q2,Investment Banking and Brokerage Services,-3.020317246,4.05415E+11,2.29656E+11,2876267260,7054078600,-0.08,-0.14,TRUE
ARTA.JK,2020Q3,ARTA.JK2020Q3,Investment Banking and Brokerage Services,-1.274831611,3.96153E+11,2.14078E+11,-14026271050,-10222567370,-0.14673913,-0.081395349,TRUE
ARTA.JK,2020Q4,ARTA.JK2020Q4,Investment Banking and Brokerage Services,0.771470835,3.9428E+11,2.08359E+11,-5916576700,-1481505390,-0.184713376,-0.189873418,TRUE
ARTA.JK,2021Q1,ARTA.JK2021Q1,Investment Banking and Brokerage Services,-0.391976458,3.89938E+11,2.08116E+11,5659537610,3120175030,0.0546875,0.0546875,TRUE
ARTO.JK,2020Q1,ARTO.JK2020Q1,Banks,-2.003015282,1.21274E+12,5.58371E+11,0,-24998987380,-0.762903226,-0.70483871,TRUE
ARTO.JK,2020Q2,ARTO.JK2020Q2,Banks,-1.749547357,1.70656E+12,4.34803E+11,0,-25288433120,0.99715817,1.003077239,TRUE
ARTO.JK,2020Q3,ARTO.JK2020Q3,Banks,-3.191914344,1.72709E+12,5.1112E+11,0,-2.07609E+11,0.604519668,0.289592822,TRUE
ARTO.JK,2020Q4,ARTO.JK2020Q4,Banks,-4.292544587,2.17987E+12,9.4754E+11,0,-1.24771E+11,0.514084595,0.487719248,TRUE
ARTO.JK,2021Q1,ARTO.JK2021Q1,Banks,-0.667586171,9.24367E+12,1.10107E+12,0,-44869000000,1.727059563,1.836746481,TRUE
ASBI.JK,2020Q1,ASBI.JK2020Q1,Non-life Insurance,0.1870492,8.95084E+11,5.66169E+11,5584797000,90181000,-0.181818205,-0.171052638,TRUE
ASBI.JK,2020Q2,ASBI.JK2020Q2,Non-life Insurance,0.268727881,8.88629E+11,6.02356E+11,1201554000,2689469000,0.309523858,0.28571442,TRUE
ASBI.JK,2020Q3,ASBI.JK2020Q3,Non-life Insurance,-0.321839531,8.46143E+11,5.93211E+11,2377738000,3602888000,0.136897517,0.101312125,TRUE
ASBI.JK,2020Q4,ASBI.JK2020Q4,Non-life Insurance,2.610624238,8.71769E+11,5.54873E+11,-2940523000,-1778203000,-0.157608687,-0.114285658,TRUE
ASBI.JK,2021Q1,ASBI.JK2021Q1,Non-life Insurance,0.128599964,9.15503E+11,5.58142E+11,17988683000,25750448000,-0.051612953,-0.025806477,TRUE
ASDM.JK,2020Q1,ASDM.JK2020Q1,Non-life Insurance,0.092360548,1.09446E+12,7.59321E+11,2009776000,1686508000,-0.128440363,-0.132420101,TRUE
ASDM.JK,2020Q2,ASDM.JK2020Q2,Non-life Insurance,0.430922983,1.34181E+12,1.01639E+12,5767640000,6281983000,0.031095394,0.070971996,TRUE
ASDM.JK,2020Q3,ASDM.JK2020Q3,Non-life Insurance,0.152217497,1.18419E+12,8.56852E+11,2716003000,-11935193000,-0.005524839,-0.042553156,TRUE
ASDM.JK,2020Q4,ASDM.JK2020Q4,Non-life Insurance,1.819181447,8.59877E+11,5.08175E+11,18071488000,22911991000,-0.011111138,-0.01666667,TRUE
ASDM.JK,2021Q1,ASDM.JK2021Q1,Non-life Insurance,0.22564023,9.28924E+11,5.75207E+11,2949868000,3761435000,0.039325828,0.045197701,TRUE
ASGR.JK,2020Q1,ASGR.JK2020Q1,Technology Hardware & Equipment,0.083628442,2.68021E+12,1.05464E+12,10109000000,56140000000,-0.142105185,-0.158730164,TRUE
ASGR.JK,2020Q2,ASGR.JK2020Q2,Technology Hardware & Equipment,0.705196461,2.5969E+12,1.0189E+12,23668000000,73394000000,-0.107322635,-0.091594203,TRUE
ASGR.JK,2020Q3,ASGR.JK2020Q3,Technology Hardware & Equipment,0.505028574,2.44638E+12,8.55638E+11,24781000000,69460000000,0.06617647,0.088888889,TRUE
ASGR.JK,2020Q4,ASGR.JK2020Q4,Technology Hardware & Equipment,0.595918786,2.28883E+12,7.26057E+11,18228000000,65767000000,0.111058216,0.123340304,TRUE
ASGR.JK,2021Q1,ASGR.JK2021Q1,Technology Hardware & Equipment,0.061377928,2.27633E+12,7.11584E+11,270000000,54887000000,0.006250055,-0.018292614,TRUE
ASII.JK,2020Q1,ASII.JK2020Q1,Automobiles and Parts,1.582584062,3.6674E+14,2.12159E+14,5.732E+12,8.053E+12,-0.436823065,-0.451636398,TRUE
ASII.JK,2020Q2,ASII.JK2020Q2,Automobiles and Parts,2.097368577,3.43674E+14,1.90915E+14,2.078E+12,9.016E+12,0.270668112,0.317222823,TRUE
ASII.JK,2020Q3,ASII.JK2020Q3,Automobiles and Parts,0.90402343,3.41264E+14,1.86537E+14,2.896E+12,-1.044E+12,-0.070833365,-0.041580042,TRUE
ASII.JK,2020Q4,ASII.JK2020Q4,Automobiles and Parts,0.688186476,3.38203E+14,1.82541E+14,1.703E+12,3.488E+12,0.358838243,0.358263328,TRUE
ASII.JK,2021Q1,ASII.JK2021Q1,Automobiles and Parts,1.349501073,3.51978E+14,1.91218E+14,4.526E+12,7.032E+12,-0.124481269,-0.140562239,TRUE
ASJT.JK,2020Q1,ASJT.JK2020Q1,Non-life Insurance,-1.402721927,4.4767E+11,2.359E+11,-3343421410,-2076629630,-0.151260504,-0.223140496,TRUE
ASJT.JK,2020Q2,ASJT.JK2020Q2,Non-life Insurance,-0.728413315,4.40742E+11,1.94494E+11,2041482500,3648343330,0.376237624,0.468085106,TRUE
ASJT.JK,2020Q3,ASJT.JK2020Q3,Non-life Insurance,0.915014502,4.04885E+11,1.6743E+11,-1545370050,107725730,-0.18705036,-0.18115942,TRUE
ASJT.JK,2020Q4,ASJT.JK2020Q4,Non-life Insurance,-0.094058174,3.78615E+11,1.56229E+11,-9850993460,-2022490620,0.769911504,0.805309735,TRUE
ASJT.JK,2021Q1,ASJT.JK2021Q1,Non-life Insurance,-2.158024543,3.65764E+11,2.26401E+11,11388170,987150490,0.26,0.215686275,TRUE
ASMI.JK,2020Q1,ASMI.JK2020Q1,Non-life Insurance,-8.363817868,1.15574E+12,4.45393E+11,-14378470760,-13485965030,-0.042801556,-0.036290323,TRUE
ASMI.JK,2020Q2,ASMI.JK2020Q2,Non-life Insurance,1.151775219,1.10756E+12,7.14575E+11,-94195480470,-88700030410,0,0.016736402,TRUE
ASMI.JK,2020Q3,ASMI.JK2020Q3,Non-life Insurance,-0.37661865,1.03673E+12,6.53293E+11,12651382570,13608586580,-0.158536585,-0.144032922,TRUE
ASMI.JK,2020Q4,ASMI.JK2020Q4,Non-life Insurance,-0.82738307,9.90992E+11,5.86514E+11,-8881219890,-3291070720,-0.043478261,-0.038461538,TRUE
ASMI.JK,2021Q1,ASMI.JK2021Q1,Non-life Insurance,0.182353282,1.0998E+12,5.47541E+11,-12565611200,-6804217960,-0.070707071,-0.075,TRUE
ASRI.JK,2020Q1,ASRI.JK2020Q1,Real Estate Investment and Services Development,-6.27441817,2.28536E+13,1.14412E+13,9.09974E+11,6.88747E+11,-0.56302521,-0.56302521,TRUE
ASRI.JK,2020Q2,ASRI.JK2020Q2,Real Estate Investment and Services Development,3.871606489,2.14312E+13,1.37714E+13,-6190128000,-1.49723E+12,0.240384615,0.230769231,TRUE
ASRI.JK,2020Q3,ASRI.JK2020Q3,Real Estate Investment and Services Development,-2.170108004,2.16732E+13,1.16272E+13,2.39818E+11,8.4922E+11,-0.139534884,-0.125,TRUE
ASRI.JK,2020Q4,ASRI.JK2020Q4,Real Estate Investment and Services Development,-0.242943215,2.12268E+13,1.23344E+13,-54224337000,-4.96031E+11,1.18018018,1.25,TRUE
ASRI.JK,2021Q1,ASRI.JK2021Q1,Real Estate Investment and Services Development,-1.469089854,2.14512E+13,1.19402E+13,-38150376000,9461496000,-0.123966942,-0.142857143,TRUE
ASRM.JK,2020Q1,ASRM.JK2020Q1,Non-life Insurance,1.840112547,1.72424E+12,1.10473E+12,8717367800,13430243620,-0.019900492,-0.017413004,TRUE
ASRM.JK,2020Q2,ASRM.JK2020Q2,Non-life Insurance,0.74046923,1.80241E+12,1.25012E+12,34352481770,32235044110,-0.020304648,-0.050632858,TRUE
ASRM.JK,2020Q3,ASRM.JK2020Q3,Non-life Insurance,0.382852625,1.75264E+12,1.31477E+12,12419577810,15271635070,0.201020097,0.236249943,TRUE
ASRM.JK,2020Q4,ASRM.JK2020Q4,Non-life Insurance,0.953183763,1.51656E+12,1.27564E+12,-1063467390,-8211337730,-0.02608695,0.15652177,TRUE
ASRM.JK,2021Q1,ASRM.JK2021Q1,Non-life Insurance,2.05294187,1.71637E+12,1.0134E+12,9613036160,26136150040,-0.095238102,-0.248120291,TRUE
ASSA.JK,2020Q1,ASSA.JK2020Q1,Consumer Services,0.523118203,5.11113E+12,3.88599E+12,89321977350,1.5947E+11,-0.610810811,-0.616666667,TRUE
ASSA.JK,2020Q2,ASSA.JK2020Q2,Consumer Services,-0.165937697,4.97979E+12,3.73529E+12,55888239160,1.32361E+11,0.395833333,0.449275362,TRUE
ASSA.JK,2020Q3,ASSA.JK2020Q3,Consumer Services,0.064015368,4.81225E+12,3.57012E+12,63951148660,88275955250,0.149253731,0.195,TRUE
ASSA.JK,2020Q4,ASSA.JK2020Q4,Consumer Services,0.863100808,5.1709E+12,3.88733E+12,1.03387E+11,1.43876E+11,0.374458874,0.40167364,TRUE
ASSA.JK,2021Q1,ASSA.JK2021Q1,Consumer Services,0.61519438,5.59544E+12,4.27737E+12,99876402760,1.77247E+11,1.637795276,1.529850746,TRUE
AUTO.JK,2020Q1,AUTO.JK2020Q1,Automobiles and Parts,0.642326912,1.67875E+13,6.0702E+12,1.49054E+11,1.26029E+11,-0.366935423,-0.407692379,TRUE
AUTO.JK,2020Q2,AUTO.JK2020Q2,Automobiles and Parts,-2.795635407,1.52518E+13,5.17133E+12,-4.26007E+11,-4.39962E+11,0.181318133,0.170310367,TRUE
AUTO.JK,2020Q3,AUTO.JK2020Q3,Automobiles and Parts,0.324837795,1.55869E+13,5.44377E+12,71826000000,-71312000000,-0.067796581,-0.034883705,TRUE
AUTO.JK,2020Q4,AUTO.JK2020Q4,Automobiles and Parts,1.633456652,1.51801E+13,4.887E+12,3.21198E+11,3.29752E+11,0.351515018,0.349397449,TRUE
AUTO.JK,2021Q1,AUTO.JK2021Q1,Automobiles and Parts,1.097922111,1.60105E+13,5.54013E+12,2.15169E+11,2.51632E+11,0.040358898,0.044643026,TRUE
BABP.JK,2020Q1,BABP.JK2020Q1,Banks,0.035985345,1.10287E+13,9.51667E+12,0,7600000000,0,0,TRUE
BABP.JK,2020Q2,BABP.JK2020Q2,Banks,0.011619009,1.01951E+13,8.6714E+12,0,3844000000,0,0,TRUE
BABP.JK,2020Q3,BABP.JK2020Q3,Banks,-0.023027835,1.08403E+13,9.31249E+12,0,-4747000000,0,0,TRUE
BABP.JK,2020Q4,BABP.JK2020Q4,Banks,0.06855411,1.16529E+13,1.01017E+13,0,11908000000,0,0,TRUE
BABP.JK,2021Q1,BABP.JK2021Q1,Banks,0.026672097,1.11275E+13,9.60859E+12,0,8854000000,0.6,0.62,TRUE
BACA.JK,2020Q1,BACA.JK2020Q1,Banks,0.174739723,1.76903E+13,1.54455E+13,0,-5066000000,0.5,0.5,TRUE
BACA.JK,2020Q2,BACA.JK2020Q2,Banks,0.113439852,1.75054E+13,1.59112E+13,0,4161000000,-0.08,-0.088888889,TRUE
BACA.JK,2020Q3,BACA.JK2020Q3,Banks,0.0461867,1.92194E+13,1.75988E+13,0,27195000000,-0.038647343,-0.029268293,TRUE
BACA.JK,2020Q4,BACA.JK2020Q4,Banks,0.004812009,2.02236E+13,1.85832E+13,0,-7058000000,-0.055276382,-0.050251256,TRUE
BACA.JK,2021Q1,BACA.JK2021Q1,Banks,0.028819147,2.03745E+13,1.87529E+13,0,11909000000,0.356382979,0.26984127,TRUE
BAJA.JK,2020Q1,BAJA.JK2020Q1,Industrial Metals and Mining,-11.68652151,8.63906E+11,7.62684E+11,13491356410,17720570350,-0.193548387,-0.096774194,TRUE
BAJA.JK,2020Q2,BAJA.JK2020Q2,Industrial Metals and Mining,11.38741992,7.76321E+11,8.86889E+11,-99131369010,-95201654310,0.16,0.053571429,TRUE
BAJA.JK,2020Q3,BAJA.JK2020Q3,Industrial Metals and Mining,0.671924757,7.87118E+11,7.06124E+11,93370375040,95967126830,-0.017241379,0.033898305,TRUE
BAJA.JK,2020Q4,BAJA.JK2020Q4,Industrial Metals and Mining,7.218791638,7.60425E+11,7.11709E+11,5138539360,4028392620,1.035087719,0.950819672,TRUE
BAJA.JK,2021Q1,BAJA.JK2021Q1,Industrial Metals and Mining,5.512811743,7.9696E+11,6.32586E+11,49449980150,61518001560,0.155172414,0.151260504,TRUE
BALI.JK,2020Q1,BALI.JK2020Q1,Telecommunications Service Providers,0.212818921,4.24221E+12,2.26626E+12,87073546270,29289443530,-0.362385355,-0.27777779,TRUE
BALI.JK,2020Q2,BALI.JK2020Q2,Telecommunications Service Providers,0.514035532,4.41844E+12,2.37815E+12,81260953010,-99022479270,0.143884865,0.376923111,TRUE
BALI.JK,2020Q3,BALI.JK2020Q3,Telecommunications Service Providers,0.432789239,4.38804E+12,2.31261E+12,89441119290,-63684006310,0.257861664,0.039106159,TRUE
BALI.JK,2020Q4,BALI.JK2020Q4,Telecommunications Service Providers,0.755740326,4.65194E+12,2.47206E+12,1.03801E+11,-87259512110,-0.199999963,-0.188172033,TRUE
BALI.JK,2021Q1,BALI.JK2021Q1,Telecommunications Service Providers,0.774860141,4.81696E+12,2.56788E+12,1.10016E+11,-44344230790,-0.056249994,0.006622506,TRUE
BAPI.JK,2020Q1,BAPI.JK2020Q1,Real Estate Investment and Services Development,-0.187266942,6.07919E+11,1.73331E+11,-1018231150,819099600,0,0,TRUE
BAPI.JK,2020Q2,BAPI.JK2020Q2,Real Estate Investment and Services Development,-0.181936748,6.3039E+11,1.75369E+11,-1093690910,-1143151290,0,0,TRUE
BAPI.JK,2020Q3,BAPI.JK2020Q3,Real Estate Investment and Services Development,-0.204792043,6.36504E+11,1.98966E+11,-1082580890,-1132144860,0,0,TRUE
BAPI.JK,2020Q4,BAPI.JK2020Q4,Real Estate Investment and Services Development,0.174553568,6.26301E+11,2.08864E+11,-1270849210,-1296443310,0,0,TRUE
BAPI.JK,2021Q1,BAPI.JK2021Q1,Real Estate Investment and Services Development,-0.011133707,6.25547E+11,1.97568E+11,1321171640,1084009310,0,0,TRUE
BATA.JK,2020Q1,BATA.JK2020Q1,Personal Goods,-0.531899991,8.63147E+11,2.09895E+11,-4433079000,-19322634000,-0.075757576,-0.085271318,TRUE
BATA.JK,2020Q2,BATA.JK2020Q2,Personal Goods,-0.878800031,9.74116E+11,3.28778E+11,-9563424000,-1254389000,-0.090163934,-0.06779661,TRUE
BATA.JK,2020Q3,BATA.JK2020Q3,Personal Goods,-6.800616034,9.79354E+11,4.00269E+11,-77743346000,-16184666000,0.135135135,0.145454545,TRUE
BATA.JK,2020Q4,BATA.JK2020Q4,Personal Goods,-6.757032137,8.31717E+11,3.13647E+11,-68972750000,-33486878000,0.007936508,-0.007936508,TRUE
BATA.JK,2021Q1,BATA.JK2021Q1,Personal Goods,-5.2365415,7.75325E+11,2.97381E+11,-55913289000,-18702265000,0.149606299,0.12,TRUE
BAYU.JK,2020Q1,BAYU.JK2020Q1,Travel and Leisure,0.317992387,7.54262E+11,3.81466E+11,23204466420,19888014360,-0.177966055,-0.195833299,TRUE
BAYU.JK,2020Q2,BAYU.JK2020Q2,Travel and Leisure,-1.300081118,7.41418E+11,3.18203E+11,2688763610,2161353650,0.067010202,0.082901565,TRUE
BAYU.JK,2020Q3,BAYU.JK2020Q3,Travel and Leisure,-0.816878788,7.21085E+11,3.3535E+11,-9421457020,-9281538110,0.206312917,0.257651798,TRUE
BAYU.JK,2020Q4,BAYU.JK2020Q4,Travel and Leisure,2.043665869,6.92609E+11,3.15273E+11,-5712531300,-5390889410,-0.021929883,-0.070833379,TRUE
BAYU.JK,2021Q1,BAYU.JK2021Q1,Travel and Leisure,-0.973333816,7.07542E+11,2.98146E+11,15710655970,16414833480,-0.031390064,-0.031390064,TRUE
BBCA.JK,2020Q1,BBCA.JK2020Q1,Banks,0.695777813,9.7293E+14,8.01318E+14,0,6.82788E+12,-0.173522912,-0.180866959,TRUE
BBCA.JK,2020Q2,BBCA.JK2020Q2,Banks,0.581320069,9.75076E+14,8.05906E+14,0,5.76948E+12,0.048588404,0.076690839,TRUE
BBCA.JK,2020Q3,BBCA.JK2020Q3,Banks,0.788514036,1.00364E+15,8.24609E+14,0,7.88742E+12,-0.048287975,-0.039655218,TRUE
BBCA.JK,2020Q4,BBCA.JK2020Q4,Banks,0.68314853,1.07557E+15,8.90974E+14,0,4.11742E+12,0.252861187,0.230826726,TRUE
BBCA.JK,2021Q1,BBCA.JK2021Q1,Banks,0.650348908,1.09038E+15,9.11668E+14,0,7.30638E+12,-0.081979313,-0.089246526,TRUE
BBHI.JK,2020Q1,BBHI.JK2020Q1,Banks,0.020148699,2.3218E+12,2.02155E+12,0,6609050,-0.368,-0.247863248,TRUE
BBHI.JK,2020Q2,BBHI.JK2020Q2,Banks,1.430720295,2.20351E+12,1.87089E+12,0,32317685430,0,-0.090909091,TRUE
BBHI.JK,2020Q3,BBHI.JK2020Q3,Banks,0.717004586,2.129E+12,1.78084E+12,0,16335426230,0.746835443,0.7375,TRUE
BBHI.JK,2020Q4,BBHI.JK2020Q4,Banks,-0.48271269,2.58666E+12,2.2396E+12,0,-11240760950,2.072463768,1.848920863,TRUE
BBHI.JK,2021Q1,BBHI.JK2021Q1,Banks,0.270193279,3.97334E+12,3.66027E+12,0,9680523170,1.641509434,1.638888889,TRUE
BBKP.JK,2020Q1,BBKP.JK2020Q1,Banks,0.053419827,1.00803E+14,9.13812E+13,0,2.71446E+11,-0.562762705,-0.599372517,TRUE
BBKP.JK,2020Q2,BBKP.JK2020Q2,Banks,0.000549957,8.72114E+13,9.2228E+13,0,-1.11266E+11,0.868687008,0.897959287,TRUE
BBKP.JK,2020Q3,BBKP.JK2020Q3,Banks,-1.329661872,8.03218E+13,7.77614E+13,0,-3802000000,0.147407044,0.195582869,TRUE
BBKP.JK,2020Q4,BBKP.JK2020Q4,Banks,-2.743681764,7.99386E+13,6.99862E+13,0,-1.22498E+12,1.738095238,1.659090909,TRUE
BBKP.JK,2021Q1,BBKP.JK2021Q1,Banks,-0.207907554,8.08079E+13,7.14924E+13,0,-2.14843E+12,-0.15826087,-0.102564103,TRUE
BBLD.JK,2020Q1,BBLD.JK2020Q1,Finance and Credit Services,0.319052544,5.01277E+12,3.84392E+12,1.22374E+11,18022000000,0.084158373,0.084158373,TRUE
BBLD.JK,2020Q2,BBLD.JK2020Q2,Finance and Credit Services,-0.0558596,4.7868E+12,3.81828E+12,1.19628E+11,18299000000,-0.095890416,-0.15525114,TRUE
BBLD.JK,2020Q3,BBLD.JK2020Q3,Finance and Credit Services,0.052686127,4.282E+12,3.58E+12,89179000000,822000000,-0.126262599,-0.108108102,TRUE
BBLD.JK,2020Q4,BBLD.JK2020Q4,Finance and Credit Services,0.103502091,4.1159E+12,3.08375E+12,87406000000,4234000000,0.063583777,0.103030348,TRUE
BBLD.JK,2021Q1,BBLD.JK2021Q1,Finance and Credit Services,0.033550488,3.96745E+12,2.90724E+12,81001000000,11458000000,0.353260913,0.368131831,TRUE
BBNI.JK,2020Q1,BBNI.JK2020Q1,Banks,0.492391186,8.68448E+14,7.2309E+14,0,2.91685E+12,-0.498657291,-0.512372256,TRUE
BBNI.JK,2020Q2,BBNI.JK2020Q2,Banks,0.027189501,8.80124E+14,7.60973E+14,0,-1.85533E+12,0.198952874,0.233695608,TRUE
BBNI.JK,2020Q3,BBNI.JK2020Q3,Banks,-0.012611031,9.16954E+14,7.70251E+14,0,2.45577E+12,-0.030567648,0.006607968,TRUE
BBNI.JK,2020Q4,BBNI.JK2020Q4,Banks,-0.11313234,8.91337E+14,8.06547E+14,0,99185000000,0.39076569,0.394967213,TRUE
BBNI.JK,2021Q1,BBNI.JK2021Q1,Banks,0.273092572,8.62441E+14,7.81145E+14,0,78979000000,-0.07287452,-0.10980394,TRUE
BBRI.JK,2020Q1,BBRI.JK2020Q1,Banks,0.588665264,1.35898E+15,1.18172E+15,0,-1.34103E+13,-0.289382035,-0.312122775,TRUE
BBRI.JK,2020Q2,BBRI.JK2020Q2,Banks,0.147894693,1.38776E+15,1.20234E+15,0,3.02896E+12,0.003311329,0.04436862,TRUE
BBRI.JK,2020Q3,BBRI.JK2020Q3,Banks,0.278786752,1.44785E+15,1.25563E+15,0,2.84466E+12,0.003300319,0.032679708,TRUE
BBRI.JK,2020Q4,BBRI.JK2020Q4,Banks,0.304542609,1.5118E+15,1.31443E+15,0,4.71943E+12,0.371710476,0.363924079,TRUE
